speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
144,datthr1,Black-throated Thrush,Turdus atrogularis,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,10.0,27.1067329,88.6537004,True,False,True,S129066607,
145,russpa2,Russet Sparrow,Passer cinnamomeus,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,6.0,27.1067329,88.6537004,True,False,True,S129066607,
146,dabros1,Dark-breasted Rosefinch,Procarduelis nipalensis,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,1.0,27.1067329,88.6537004,True,False,True,S129066607,
147,crseag1,Crested Serpent-Eagle,Spilornis cheela,L14015342,Chanakakkulam,2023-02-20 09:59,1.0,9.6070218,76.8126778,True,False,False,S129066578,
148,horlar,Horned Lark,Eremophila alpestris,L22717598,"University  of Ladakh Leh Campus (34.186, 77.413)",2023-02-20 09:59,6.0,34.1861602,77.41324,True,False,True,S129067009,
149,reblei,Red-billed Leiothrix,Leiothrix lutea,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,4.0,27.1067329,88.6537004,True,False,True,S129066607,
150,indcha1,Brown Rock Chat,Oenanthe fusca,L17992440,Ganauli main road bargad ke ped ke pass,2023-02-20 09:59,1.0,25.203202,75.131841,True,False,True,S129066482,
151,rufbar1,Rusty-fronted Barwing,Actinodura egertoni,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,5.0,27.1067329,88.6537004,True,False,True,S129066607,
152,marori2,Maroon Oriole,Oriolus traillii,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,1.0,27.1067329,88.6537004,True,False,True,S129066607,
153,blfred1,Blue-fronted Redstart,Phoenicurus frontalis,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,2.0,27.1067329,88.6537004,True,False,True,S129066607,
154,chukar,Chukar,Alectoris chukar,L22717598,"University  of Ladakh Leh Campus (34.186, 77.413)",2023-02-20 09:59,12.0,34.1861602,77.41324,True,False,True,S129067009,
155,inghor2,Indian Gray Hornbill,Ocyceros birostris,L3148022,Fergusson College Campus,2023-02-20 09:59,1.0,18.5227923,73.839995,True,False,False,S129066984,
156,chclau2,Chestnut-crowned Laughingthrush,Trochalopteron erythrocephalum,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,5.0,27.1067329,88.6537004,True,False,True,S129066607,
157,tibfly3,Tickell's Blue Flycatcher,Cyornis tickelliae,L14015342,Chanakakkulam,2023-02-20 09:59,1.0,9.6070218,76.8126778,True,False,False,S129066578,
158,litswi1,Little Swift,Apus affinis,L17992440,Ganauli main road bargad ke ped ke pass,2023-02-20 09:59,3.0,25.203202,75.131841,True,False,True,S129066482,
159,bnttre1,Sikkim Treecreeper,Certhia discolor,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,1.0,27.1067329,88.6537004,True,False,True,S129066607,
160,rubnil1,Rufous-bellied Niltava,Niltava sundara,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,1.0,27.1067329,88.6537004,True,False,True,S129066607,
161,lammer1,Bearded Vulture,Gypaetus barbatus,L22717598,"University  of Ladakh Leh Campus (34.186, 77.413)",2023-02-20 09:59,1.0,34.1861602,77.41324,True,False,True,S129067009,
162,bubwar1,Buff-barred Warbler,Phylloscopus pulcher,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,1.0,27.1067329,88.6537004,True,False,True,S129066607,
163,rubacc1,Rufous-breasted Accentor,Prunella strophiata,L22717539,"Unnamed Road, Rishop, West Bengal, IN (27.107, 88.654)",2023-02-20 09:59,6.0,27.1067329,88.6537004,True,False,True,S129066607,
164,rebfly,Red-breasted Flycatcher,Ficedula parva,L18401051,"Sagar, Madhya Pradesh, IN Nauradehi Office",2023-02-20 09:58,2.0,23.8154313,78.7615982,True,False,True,S129066719,
165,brwjac1,Bronze-winged Jacana,Metopidius indicus,L17803767,Mekrakattu,2023-02-20 09:58,2.0,9.6667875,76.3550267,True,False,True,S129066983,
166,plhpar1,Plum-headed Parakeet,Psittacula cyanocephala,L18401051,"Sagar, Madhya Pradesh, IN Nauradehi Office",2023-02-20 09:58,8.0,23.8154313,78.7615982,True,False,True,S129066719,
167,asiope1,Asian Openbill,Anastomus oscitans,L17803767,Mekrakattu,2023-02-20 09:58,1.0,9.6667875,76.3550267,True,False,True,S129066983,
168,blared1,Black Redstart,Phoenicurus ochruros,L18401051,"Sagar, Madhya Pradesh, IN Nauradehi Office",2023-02-20 09:58,2.0,23.8154313,78.7615982,True,False,True,S129066719,
169,brnshr,Brown Shrike,Lanius cristatus,L17803767,Mekrakattu,2023-02-20 09:58,1.0,9.6667875,76.3550267,True,False,True,S129066983,
170,barswa,Barn Swallow,Hirundo rustica,L5435997,IISER Tirupati--Mangalam Campus,2023-02-20 09:56,3.0,13.6586332,79.4861672,True,False,False,S129066996,
171,broacc1,Brown Accentor,Prunella fulvescens,L17396334,Gyalpo's Residence.,2023-02-20 09:56,5.0,34.071322,77.6302937,True,False,True,S129067164,
172,eurmag1,Eurasian Magpie,Pica pica,L17396334,Gyalpo's Residence.,2023-02-20 09:56,8.0,34.071322,77.6302937,True,False,True,S129067164,
173,comchi1,Common Chiffchaff,Phylloscopus collybita,L22717524,"Karera - Kosithal Road, Patiyon Ka Khera, Rajasthan, IN (25.46, 74.187)",2023-02-20 09:55,10.0,25.4597708,74.1869675,True,False,True,S129066531,
174,recdov1,Red Collared-Dove,Streptopelia tranquebarica,L22717524,"Karera - Kosithal Road, Patiyon Ka Khera, Rajasthan, IN (25.46, 74.187)",2023-02-20 09:55,2.0,25.4597708,74.1869675,True,False,True,S129066531,
175,humwar1,Hume's Warbler,Phylloscopus humei,L22717524,"Karera - Kosithal Road, Patiyon Ka Khera, Rajasthan, IN (25.46, 74.187)",2023-02-20 09:55,5.0,25.4597708,74.1869675,True,False,True,S129066531,
176,sarcra1,Sarus Crane,Antigone antigone,L22717524,"Karera - Kosithal Road, Patiyon Ka Khera, Rajasthan, IN (25.46, 74.187)",2023-02-20 09:55,10.0,25.4597708,74.1869675,True,False,True,S129066531,
177,eurcoo,Eurasian Coot,Fulica atra,L22717524,"Karera - Kosithal Road, Patiyon Ka Khera, Rajasthan, IN (25.46, 74.187)",2023-02-20 09:55,5.0,25.4597708,74.1869675,True,False,True,S129066531,
178,babshr1,Bay-backed Shrike,Lanius vittatus,L22717524,"Karera - Kosithal Road, Patiyon Ka Khera, Rajasthan, IN (25.46, 74.187)",2023-02-20 09:55,2.0,25.4597708,74.1869675,True,False,True,S129066531,
179,leswhi4,Lesser Whitethroat,Curruca curruca,L22717524,"Karera - Kosithal Road, Patiyon Ka Khera, Rajasthan, IN (25.46, 74.187)",2023-02-20 09:55,8.0,25.4597708,74.1869675,True,False,True,S129066531,
180,piipig1,Pied Imperial-Pigeon,Ducula bicolor,L22717611,Mini Stadium,2023-02-20 09:54,3.0,7.0093125,93.93179,True,False,True,S129067073,
181,asgsta1,Asian Glossy Starling,Aplonis panayensis,L22717611,Mini Stadium,2023-02-20 09:54,10.0,7.0093125,93.93179,True,False,True,S129067073,
182,pagplo,Pacific Golden-Plover,Pluvialis fulva,L22717611,Mini Stadium,2023-02-20 09:54,10.0,7.0093125,93.93179,True,False,True,S129067073,
183,lesplo,Lesser Sand-Plover,Charadrius mongolus,L22717611,Mini Stadium,2023-02-20 09:54,4.0,7.0093125,93.93179,True,False,True,S129067073,
184,whtfan1,White-throated Fantail,Rhipidura albicollis,L22468430,"MBB College wetland beside riverside quarters, Agartala, Tripura, IN (23.826, 91.299)",2023-02-20 09:54,1.0,23.8261792,91.2985342,True,False,True,S129066711,
185,grywag,Gray Wagtail,Motacilla cinerea,L22717611,Mini Stadium,2023-02-20 09:54,2.0,7.0093125,93.93179,True,False,True,S129067073,
186,witswa1,Wire-tailed Swallow,Hirundo smithii,L22647745,"Unnamed Road, Bhilwara, Rajasthan, IN (25.407, 75.188)",2023-02-20 09:53,3.0,25.4066642,75.1878983,True,False,True,S129066869,
187,indsil,Indian Silverbill,Euodice malabarica,L17287843,"Kesopur - Borwa Road, Tola Bhelbindha, Bihar, IN (24.835, 86.43)",2023-02-20 09:53,1.0,24.8354758,86.429585,True,False,True,S129066954,
188,hoopoe,Eurasian Hoopoe,Upupa epops,L17287843,"Kesopur - Borwa Road, Tola Bhelbindha, Bihar, IN (24.835, 86.43)",2023-02-20 09:53,1.0,24.8354758,86.429585,True,False,True,S129066954,
189,renibi1,Red-naped Ibis,Pseudibis papillosa,L17287843,"Kesopur - Borwa Road, Tola Bhelbindha, Bihar, IN (24.835, 86.43)",2023-02-20 09:53,3.0,24.8354758,86.429585,True,False,True,S129066954,
190,lotshr1,Long-tailed Shrike,Lanius schach,L22647745,"Unnamed Road, Bhilwara, Rajasthan, IN (25.407, 75.188)",2023-02-20 09:53,7.0,25.4066642,75.1878983,True,False,True,S129066869,
191,grecor,Great Cormorant,Phalacrocorax carbo,L2860233,Kallanai Dam,2023-02-20 09:52,2.0,10.8306793,78.8194156,True,False,False,S129066004,
192,caster1,Caspian Tern,Hydroprogne caspia,L2860233,Kallanai Dam,2023-02-20 09:52,1.0,10.8306793,78.8194156,True,False,False,S129066004,
193,indcor1,Indian Cormorant,Phalacrocorax fuscicollis,L22717559,"Dhrami Nadi Banera Rod, Bhilwara, Rajasthan, IN (25.556, 74.693)",2023-02-20 09:52,2.0,25.5561879,74.6934972,True,False,True,S129066748,
194,spoowl1,Spotted Owlet,Athene brama,L22717559,"Dhrami Nadi Banera Rod, Bhilwara, Rajasthan, IN (25.556, 74.693)",2023-02-20 09:52,1.0,25.5561879,74.6934972,True,False,True,S129066748,
195,pywbab1,Pygmy Cupwing,Pnoepyga pusilla,L22689159,Mangan--Malling Village,2023-02-20 09:51,2.0,27.5001258,88.5452217,True,False,True,S129066907,
196,crbwoo3,Crimson-breasted Woodpecker,Dryobates cathpharius,L22689159,Mangan--Malling Village,2023-02-20 09:51,1.0,27.5001258,88.5452217,True,False,True,S129066907,
197,gytbab1,Gray-throated Babbler,Stachyris nigriceps,L22689159,Mangan--Malling Village,2023-02-20 09:51,3.0,27.5001258,88.5452217,True,False,True,S129066907,
198,whcred1,White-capped Redstart,Phoenicurus leucocephalus,L22689159,Mangan--Malling Village,2023-02-20 09:51,1.0,27.5001258,88.5452217,True,False,True,S129066907,
199,bfbwar1,Brownish-flanked Bush Warbler,Horornis fortipes,L22689159,Mangan--Malling Village,2023-02-20 09:51,1.0,27.5001258,88.5452217,True,False,True,S129066907,
200,whiwar2,Whistler's Warbler,Phylloscopus whistleri,L22689159,Mangan--Malling Village,2023-02-20 09:51,1.0,27.5001258,88.5452217,True,False,True,S129066907,
201,himblu1,Himalayan Bluetail,Tarsiger rufilatus,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 09:50,1.0,27.0721575,92.4000808,True,False,True,S129067338,
202,moipig1,Mountain Imperial-Pigeon,Ducula badia,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 09:50,1.0,27.0721575,92.4000808,True,False,True,S129067338,
203,asbfly,Asian Brown Flycatcher,Muscicapa dauurica,L2502929,Salim Ali Centre for Ornithology and Natural History (SACON),2023-02-20 09:50,1.0,11.0925172,76.7866176,True,False,False,S129066916,
204,beasib1,Beautiful Sibia,Heterophasia pulchella,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 09:50,1.0,27.0721575,92.4000808,True,False,True,S129067338,
205,kalphe,Kalij Pheasant,Lophura leucomelanos,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 09:50,4.0,27.0721575,92.4000808,True,False,True,S129067338,
206,whnyuh1,White-naped Yuhina,Yuhina bakeri,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 09:50,4.0,27.0721575,92.4000808,True,False,True,S129067338,
207,strlau2,Striated Laughingthrush,Grammatoptila striata,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 09:50,1.0,27.0721575,92.4000808,True,False,True,S129067338,
208,bltbar2,Blue-throated Barbet,Psilopogon asiaticus,L22519210,Merlin Oxford,2023-02-20 09:49,1.0,22.561615,88.4331207,True,False,True,S129065640,
209,blhibi1,Black-headed Ibis,Threskiornis melanocephalus,L22717689,"Gujarat State Highway 135, Goraj, Gujarat, IN (22.969, 72.332)",2023-02-20 09:49,2.0,22.9692589,72.3317534,True,False,True,S129067618,
210,junmyn1,Jungle Myna,Acridotheres fuscus,L22519210,Merlin Oxford,2023-02-20 09:49,2.0,22.561615,88.4331207,True,False,True,S129065640,
211,bkskit1,Black-winged Kite,Elanus caeruleus,L22717689,"Gujarat State Highway 135, Goraj, Gujarat, IN (22.969, 72.332)",2023-02-20 09:49,1.0,22.9692589,72.3317534,True,False,True,S129067618,
212,rudshe,Ruddy Shelduck,Tadorna ferruginea,L22717670,"Jagannathpur, West Bengal, IN (24.821, 87.942)",2023-02-20 09:48,1.0,24.8209026,87.9417694,True,False,True,S129067497,
213,eurspa1,Eurasian Sparrowhawk,Accipiter nisus,L2584519,Gadisar Lake,2023-02-20 09:46,1.0,26.9087149,70.9219408,True,False,False,S129067049,
214,varwhe1,Variable Wheatear,Oenanthe picata,L2584519,Gadisar Lake,2023-02-20 09:46,4.0,26.9087149,70.9219408,True,False,False,S129067049,
215,rossta2,Rosy Starling,Pastor roseus,L2584519,Gadisar Lake,2023-02-20 09:46,18.0,26.9087149,70.9219408,True,False,False,S129067049,
216,piebus1,Pied Bushchat,Saxicola caprata,L2584519,Gadisar Lake,2023-02-20 09:46,1.0,26.9087149,70.9219408,True,False,False,S129067049,
217,lirplo,Little Ringed Plover,Charadrius dubius,L2584519,Gadisar Lake,2023-02-20 09:46,4.0,26.9087149,70.9219408,True,False,False,S129067049,
218,darter2,Oriental Darter,Anhinga melanogaster,L2584519,Gadisar Lake,2023-02-20 09:46,1.0,26.9087149,70.9219408,True,False,False,S129067049,
219,whbfan2,White-browed Fantail,Rhipidura aureola,L2584519,Gadisar Lake,2023-02-20 09:46,4.0,26.9087149,70.9219408,True,False,False,S129067049,
220,rutlar2,Rufous-tailed Lark,Ammomanes phoenicura,L2584519,Gadisar Lake,2023-02-20 09:46,4.0,26.9087149,70.9219408,True,False,False,S129067049,
221,norshr1,Great Gray Shrike,Lanius excubitor,L2584519,Gadisar Lake,2023-02-20 09:46,1.0,26.9087149,70.9219408,True,False,False,S129067049,
222,whiwag,White Wagtail,Motacilla alba,L2584519,Gadisar Lake,2023-02-20 09:46,6.0,26.9087149,70.9219408,True,False,False,S129067049,
223,osprey,Osprey,Pandion haliaetus,L2584519,Gadisar Lake,2023-02-20 09:46,1.0,26.9087149,70.9219408,True,False,False,S129067049,
224,comgre,Common Greenshank,Tringa nebularia,L2584519,Gadisar Lake,2023-02-20 09:46,2.0,26.9087149,70.9219408,True,False,False,S129067049,
225,rufpri2,Rufous-fronted Prinia,Prinia buchanani,L2584519,Gadisar Lake,2023-02-20 09:46,2.0,26.9087149,70.9219408,True,False,False,S129067049,
226,rivter1,River Tern,Sterna aurantia,L2584519,Gadisar Lake,2023-02-20 09:46,1.0,26.9087149,70.9219408,True,False,False,S129067049,
227,deslar1,Desert Lark,Ammomanes deserti,L2584519,Gadisar Lake,2023-02-20 09:46,2.0,26.9087149,70.9219408,True,False,False,S129067049,
228,deswhe1,Desert Wheatear,Oenanthe deserti,L2584519,Gadisar Lake,2023-02-20 09:46,2.0,26.9087149,70.9219408,True,False,False,S129067049,
229,tawpip1,Tawny Pipit,Anthus campestris,L2584519,Gadisar Lake,2023-02-20 09:46,3.0,26.9087149,70.9219408,True,False,False,S129067049,
230,crelar1,Crested Lark,Galerida cristata,L2584519,Gadisar Lake,2023-02-20 09:46,2.0,26.9087149,70.9219408,True,False,False,S129067049,
231,bcslar1,Black-crowned Sparrow-Lark,Eremopterix nigriceps,L2584519,Gadisar Lake,2023-02-20 09:46,6.0,26.9087149,70.9219408,True,False,False,S129067049,
232,eurkes,Eurasian Kestrel,Falco tinnunculus,L2584519,Gadisar Lake,2023-02-20 09:46,1.0,26.9087149,70.9219408,True,False,False,S129067049,
233,citwag,Citrine Wagtail,Motacilla citreola,L2584519,Gadisar Lake,2023-02-20 09:46,4.0,26.9087149,70.9219408,True,False,False,S129067049,
234,rivlap1,River Lapwing,Vanellus duvaucelii,L17446909,Agra Bear Rescue Facility - Extension Section,2023-02-20 09:45,4.0,27.2548565,77.8578942,True,False,True,S129066591,
235,bahgoo,Bar-headed Goose,Anser indicus,L17446909,Agra Bear Rescue Facility - Extension Section,2023-02-20 09:45,32.0,27.2548565,77.8578942,True,False,True,S129066591,
236,eaywag1,Western Yellow Wagtail,Motacilla flava,L4747523,Manivilundhan Old Tank (Manivizhundhan Lake) மணிவிழுந்தான் பழைய ஏரி,2023-02-20 09:45,1.0,11.5879847,78.70893,True,False,False,S129066158,
237,wemhar1,Eurasian Marsh-Harrier,Circus aeruginosus,L8247749,J P Nagar 3rd Phase,2023-02-20 09:45,1.0,12.9090713,77.5968345,True,False,True,S129067321,
238,putbab1,Puff-throated Babbler,Pellorneum ruficeps,L2348198,Wildlife Institute of India (WII),2023-02-20 09:45,1.0,30.282495,77.9735059,True,False,False,S129066119,
239,eurgri1,Eurasian Griffon,Gyps fulvus,L17741364,"Pashangarh, Taj Safari Lodge, Panna",2023-02-20 09:45,3.0,24.6726606,80.1779652,True,False,False,S129067094,
240,gybpri1,Gray-breasted Prinia,Prinia hodgsonii,L2348198,Wildlife Institute of India (WII),2023-02-20 09:45,2.0,30.282495,77.9735059,True,False,False,S129066119,
241,rehvul1,Red-headed Vulture,Sarcogyps calvus,L17741364,"Pashangarh, Taj Safari Lodge, Panna",2023-02-20 09:45,2.0,24.6726606,80.1779652,True,False,False,S129067094,
242,olbsun4,Olive-backed Sunbird,Cinnyris jugularis,L22620256,"Andaman Nicobar Administration, Secretariat Office Campus",2023-02-20 09:45,3.0,11.6637193,92.7401359,True,False,True,S129066452,
243,indvul1,Indian Vulture,Gyps indicus,L17741364,"Pashangarh, Taj Safari Lodge, Panna",2023-02-20 09:45,6.0,24.6726606,80.1779652,True,False,False,S129067094,
244,gadwal,Gadwall,Mareca strepera,L17446909,Agra Bear Rescue Facility - Extension Section,2023-02-20 09:45,18.0,27.2548565,77.8578942,True,False,True,S129066591,
245,gnwtea,Green-winged Teal,Anas crecca,L17446909,Agra Bear Rescue Facility - Extension Section,2023-02-20 09:45,36.0,27.2548565,77.8578942,True,False,True,S129066591,
246,tabbab1,Tawny-bellied Babbler,Dumetia hyperythra,L17741364,"Pashangarh, Taj Safari Lodge, Panna",2023-02-20 09:45,3.0,24.6726606,80.1779652,True,False,False,S129067094,
247,woosan,Wood Sandpiper,Tringa glareola,L4747523,Manivilundhan Old Tank (Manivizhundhan Lake) மணிவிழுந்தான் பழைய ஏரி,2023-02-20 09:45,2.0,11.5879847,78.70893,True,False,False,S129066158,
248,orphor1,Oriental Pied-Hornbill,Anthracoceros albirostris,L2348198,Wildlife Institute of India (WII),2023-02-20 09:45,2.0,30.282495,77.9735059,True,False,False,S129066119,
249,blabul1,Black Bulbul,Hypsipetes leucocephalus,L2348198,Wildlife Institute of India (WII),2023-02-20 09:45,2.0,30.282495,77.9735059,True,False,False,S129066119,
250,hacdro1,Hair-crested Drongo,Dicrurus hottentottus,L2348198,Wildlife Institute of India (WII),2023-02-20 09:45,6.0,30.282495,77.9735059,True,False,False,S129066119,
251,andflo1,Andaman Flowerpecker,Dicaeum virescens,L22620256,"Andaman Nicobar Administration, Secretariat Office Campus",2023-02-20 09:45,2.0,11.6637193,92.7401359,True,False,True,S129066452,
252,booeag1,Booted Eagle,Hieraaetus pennatus,L8247749,J P Nagar 3rd Phase,2023-02-20 09:45,1.0,12.9090713,77.5968345,True,False,True,S129067321,
253,grytre1,Gray Treepie,Dendrocitta formosae,L2348198,Wildlife Institute of India (WII),2023-02-20 09:45,1.0,30.282495,77.9735059,True,False,False,S129066119,
254,rcsbab1,Rusty-cheeked Scimitar-Babbler,Erythrogenys erythrogenys,L2348198,Wildlife Institute of India (WII),2023-02-20 09:45,2.0,30.282495,77.9735059,True,False,False,S129066119,
255,marsan,Marsh Sandpiper,Tringa stagnatilis,L4747523,Manivilundhan Old Tank (Manivizhundhan Lake) மணிவிழுந்தான் பழைய ஏரி,2023-02-20 09:45,2.0,11.5879847,78.70893,True,False,False,S129066158,
256,steeag1,Steppe Eagle,Aquila nipalensis,L22717170,Jamra-Kanoi Jaisalmer,2023-02-20 09:44,1.0,26.796611,70.602164,True,False,True,S129066750,
257,taweag1,Tawny Eagle,Aquila rapax,L22717170,Jamra-Kanoi Jaisalmer,2023-02-20 09:44,1.0,26.796611,70.602164,True,False,True,S129066750,
258,gstlar1,Greater Short-toed Lark,Calandrella brachydactyla,L22717170,Jamra-Kanoi Jaisalmer,2023-02-20 09:44,15.0,26.796611,70.602164,True,False,True,S129066750,
259,whiter2,Whiskered Tern,Chlidonias hybrida,L13768727,"Sreekandeswaram Temple Road, Madayikonam, Kerala, IN (10.379, 76.239)",2023-02-20 09:44,1.0,10.3794486,76.2394617,True,False,True,S129066088,
260,moubul2,Mountain Bulbul,Ixos mcclellandii,L22717331,"SP Road, Senapati, Manipur, IN (25.225, 94.199)",2023-02-20 09:43,3.0,25.2245307,94.1988968,True,False,True,S129066710,
261,yebwar3,Yellow-browed Warbler,Phylloscopus inornatus,L22717331,"SP Road, Senapati, Manipur, IN (25.225, 94.199)",2023-02-20 09:43,6.0,25.2245307,94.1988968,True,False,True,S129066710,
262,mobpar1,Mountain Bamboo-Partridge,Bambusicola fytchii,L22717331,"SP Road, Senapati, Manipur, IN (25.225, 94.199)",2023-02-20 09:43,1.0,25.2245307,94.1988968,True,False,True,S129066710,
